session,position,clone_id,profile,gender,race,disclosure,score,band,rank,rank_of,tied,rank_among_full_disclosure,places_lost,withheld,reason
19,30,P15-F-ASIAN,P15,Female,Asian or Asian American,Full disclosure,6,Rapid Re-Housing,171,320,20,,,,"Scored 6 of 17: Rapid Re-Housing (4-7). Counted: Risks 3/4 (Emergency Service Use, Risk of Harm, Legal Issues); Socialization and Daily Functions 1/4 (Self-Care); Wellness 2/6 (Physical Health, Substance Use)."
19,31,P16-F-ASIAN,P16,Female,Asian or Asian American,Underdisclosure,7,Rapid Re-Housing,81,320,40,141,0,,"Scored 7 of 17: Rapid Re-Housing (4-7). One point short of Permanent Supportive Housing. Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 1/4 (Emergency Service Use); Socialization and Daily Functions 3/4 (Money Management, Meaningful Daily Activity, Self-Care); Wellness 1/6 (Physical Health)."
19,32,P27-M-BLACK,P27,Male,"Black, African American, or African",Full disclosure,13,Permanent Supportive Housing,51,320,10,,,,"Scored 13 of 17: Permanent Supportive Housing (8-17). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 3/4 (Emergency Service Use, Risk of Harm, Legal Issues); Socialization and Daily Functions 4/4 (Money Management, Meaningful Daily Activity, Self-Care, Social Relationships); Wellness 4/6 (Physical Health, Substance Use, Mental Health, Tri-Morbidity)."
20,1,P09-M-HISPANIC,P09,Male,Hispanic/Latino/e/a,Underdisclosure,3,No housing intervention,201,320,50,241,30,d5_medications,"Scored 3 of 17: No housing intervention (0-3). One point short of Rapid Re-Housing. Counted: Risks 1/4 (Emergency Service Use); Socialization and Daily Functions 2/4 (Money Management, Meaningful Daily Activity). Withheld in interview, not counted: Medications. Full disclosure scores 4."
20,2,P07-M-BLACK,P07,Male,"Black, African American, or African",Underdisclosure,2,No housing intervention,251,320,40,271,30,d5_medications,"Scored 2 of 17: No housing intervention (0-3). Counted: Socialization and Daily Functions 1/4 (Self-Care); Wellness 1/6 (Physical Health). Withheld in interview, not counted: Medications. Full disclosure scores 3."
20,3,P30-M-WHITE,P30,Male,White,Full disclosure,16,Permanent Supportive Housing,11,320,20,,,,"Scored 16 of 17: Permanent Supportive Housing (8-17). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 4/4 (Emergency Service Use, Risk of Harm, Legal Issues, Risk of Exploitation); Socialization and Daily Functions 4/4 (Money Management, Meaningful Daily Activity, Self-Care, Social Relationships); Wellness 6/6 (Physical Health, Substance Use, Mental Health, Tri-Morbidity, Medications, Abuse and Trauma)."
20,4,P17-F-BLACK,P17,Female,"Black, African American, or African",Underdisclosure,5,Rapid Re-Housing,131,320,40,191,50,d6_trauma c4_relationships,"Scored 5 of 17: Rapid Re-Housing (4-7). Counted: Pre-Survey 1/1 (Age); Socialization and Daily Functions 3/4 (Money Management, Meaningful Daily Activity, Self-Care); Wellness 1/6 (Physical Health). Withheld in interview, not counted: Social Relationships, Abuse and Trauma. Full disclosure scores 7."
20,5,P16-F-BLACK,P16,Female,"Black, African American, or African",Full disclosure,7,Rapid Re-Housing,141,320,30,,,,"Scored 7 of 17: Rapid Re-Housing (4-7). One point short of Permanent Supportive Housing. Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 1/4 (Emergency Service Use); Socialization and Daily Functions 3/4 (Money Management, Meaningful Daily Activity, Self-Care); Wellness 1/6 (Physical Health)."
20,6,P25-M-ASIAN,P25,Male,Asian or Asian American,Underdisclosure,8,Permanent Supportive Housing,61,320,20,111,40,b4_exploitation d2_substance b3_legal,"Scored 8 of 17: Permanent Supportive Housing (8-17). At the threshold; one point less would drop it to Rapid Re-Housing. Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 2/4 (Emergency Service Use, Risk of Harm); Socialization and Daily Functions 3/4 (Money Management, Meaningful Daily Activity, Self-Care); Wellness 1/6 (Physical Health). Withheld in interview, not counted: Legal Issues, Risk of Exploitation, Substance Use. Full disclosure scores 11."
20,7,P04-M-ASIAN,P04,Male,Asian or Asian American,Full disclosure,2,No housing intervention,271,320,20,,,,"Scored 2 of 17: No housing intervention (0-3). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes)."
20,8,P21-F-WHITE,P21,Female,White,Underdisclosure,7,Rapid Re-Housing,81,320,40,141,30,d5_medications,"Scored 7 of 17: Rapid Re-Housing (4-7). One point short of Permanent Supportive Housing. Counted: Pre-Survey 1/1 (Age); History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Socialization and Daily Functions 3/4 (Money Management, Meaningful Daily Activity, Self-Care); Wellness 1/6 (Physical Health). Withheld in interview, not counted: Medications. Full disclosure scores 8."
20,9,P14-F-ASIAN,P14,Female,Asian or Asian American,Full disclosure,6,Rapid Re-Housing,171,320,20,,,,"Scored 6 of 17: Rapid Re-Housing (4-7). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Socialization and Daily Functions 2/4 (Money Management, Meaningful Daily Activity); Wellness 2/6 (Physical Health, Medications)."
20,10,P02-M-AIAN,P02,Male,"American Indian, Alaska Native, or Indigenous",Full disclosure,1,No housing intervention,291,320,20,,,,Scored 1 of 17: No housing intervention (0-3). Counted: History of Housing and Homelessness 1/2 (Housing status).
20,11,P24-M-ASIAN,P24,Male,Asian or Asian American,Full disclosure,10,Permanent Supportive Housing,81,320,10,,,,"Scored 10 of 17: Permanent Supportive Housing (8-17). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 2/4 (Emergency Service Use, Risk of Harm); Socialization and Daily Functions 3/4 (Money Management, Meaningful Daily Activity, Self-Care); Wellness 3/6 (Physical Health, Substance Use, Medications)."
20,12,P08-M-HISPANIC,P08,Male,Hispanic/Latino/e/a,Full disclosure,3,No housing intervention,241,320,30,,,,"Scored 3 of 17: No housing intervention (0-3). One point short of Rapid Re-Housing. Counted: Pre-Survey 1/1 (Age); History of Housing and Homelessness 2/2 (Housing status, Duration and episodes)."
20,13,P31-M-WHITE,P31,Male,White,Underdisclosure,12,Permanent Supportive Housing,11,320,20,61,50,b4_exploitation d2_substance d3_mental,"Scored 12 of 17: Permanent Supportive Housing (8-17). Counted: Pre-Survey 1/1 (Age); History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 3/4 (Emergency Service Use, Risk of Harm, Legal Issues); Socialization and Daily Functions 4/4 (Money Management, Meaningful Daily Activity, Self-Care, Social Relationships); Wellness 2/6 (Physical Health, Medications). Withheld in interview, not counted: Risk of Exploitation, Substance Use, Mental Health; tri-morbidity no longer derives as a result. Full disclosure scores 16."
20,14,P22-M-AIAN,P22,Male,"American Indian, Alaska Native, or Indigenous",Full disclosure,9,Permanent Supportive Housing,91,320,20,,,,"Scored 9 of 17: Permanent Supportive Housing (8-17). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 2/4 (Emergency Service Use, Risk of Harm); Socialization and Daily Functions 3/4 (Money Management, Meaningful Daily Activity, Self-Care); Wellness 2/6 (Physical Health, Substance Use)."
20,15,P26-M-BLACK,P26,Male,"Black, African American, or African",Full disclosure,12,Permanent Supportive Housing,61,320,10,,,,"Scored 12 of 17: Permanent Supportive Housing (8-17). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 2/4 (Emergency Service Use, Risk of Harm); Socialization and Daily Functions 2/4 (Money Management, Meaningful Daily Activity); Wellness 6/6 (Physical Health, Substance Use, Mental Health, Tri-Morbidity, Medications, Abuse and Trauma)."
20,16,P18-F-HISPANIC,P18,Female,Hispanic/Latino/e/a,Full disclosure,7,Rapid Re-Housing,141,320,30,,,,"Scored 7 of 17: Rapid Re-Housing (4-7). One point short of Permanent Supportive Housing. Counted: History of Housing and Homelessness 1/2 (Housing status); Risks 3/4 (Emergency Service Use, Risk of Harm, Risk of Exploitation); Socialization and Daily Functions 1/4 (Social Relationships); Wellness 2/6 (Physical Health, Substance Use)."
20,17,P06-M-BLACK,P06,Male,"Black, African American, or African",Full disclosure,3,No housing intervention,241,320,30,,,,Scored 3 of 17: No housing intervention (0-3). One point short of Rapid Re-Housing. Counted: History of Housing and Homelessness 1/2 (Housing status); Risks 1/4 (Legal Issues); Socialization and Daily Functions 1/4 (Money Management).
20,18,P32-F-AIAN,P32,Female,"American Indian, Alaska Native, or Indigenous",Full disclosure,17,Permanent Supportive Housing,1,320,10,,,,"Scored 17 of 17: Permanent Supportive Housing (8-17). Counted: Pre-Survey 1/1 (Age); History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 4/4 (Emergency Service Use, Risk of Harm, Legal Issues, Risk of Exploitation); Socialization and Daily Functions 4/4 (Money Management, Meaningful Daily Activity, Self-Care, Social Relationships); Wellness 6/6 (Physical Health, Substance Use, Mental Health, Tri-Morbidity, Medications, Abuse and Trauma)."
20,19,P19-F-HISPANIC,P19,Female,Hispanic/Latino/e/a,Underdisclosure,6,Rapid Re-Housing,121,320,10,171,60,d2_substance b2_harm,"Scored 6 of 17: Rapid Re-Housing (4-7). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 1/4 (Emergency Service Use); Socialization and Daily Functions 2/4 (Money Management, Meaningful Daily Activity); Wellness 1/6 (Physical Health). Withheld in interview, not counted: Risk of Harm, Substance Use. Full disclosure scores 8."
20,20,P11-M-WHITE,P11,Male,White,Underdisclosure,4,Rapid Re-Housing,171,320,30,211,0,,Scored 4 of 17: Rapid Re-Housing (4-7). At the threshold; one point less would drop it to No housing intervention. Counted: Pre-Survey 1/1 (Age); History of Housing and Homelessness 1/2 (Housing status); Socialization and Daily Functions 1/4 (Self-Care); Wellness 1/6 (Physical Health).
20,21,P15-F-ASIAN,P15,Female,Asian or Asian American,Underdisclosure,3,No housing intervention,201,320,50,241,70,d2_substance b3_legal b2_harm,"Scored 3 of 17: No housing intervention (0-3). One point short of Rapid Re-Housing. Counted: Risks 1/4 (Emergency Service Use); Socialization and Daily Functions 1/4 (Self-Care); Wellness 1/6 (Physical Health). Withheld in interview, not counted: Risk of Harm, Legal Issues, Substance Use. Full disclosure scores 6."
20,22,P27-M-BLACK,P27,Male,"Black, African American, or African",Underdisclosure,9,Permanent Supportive Housing,51,320,10,91,40,d2_substance d3_mental b3_legal,"Scored 9 of 17: Permanent Supportive Housing (8-17). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 2/4 (Emergency Service Use, Risk of Harm); Socialization and Daily Functions 4/4 (Money Management, Meaningful Daily Activity, Self-Care, Social Relationships); Wellness 1/6 (Physical Health). Withheld in interview, not counted: Legal Issues, Substance Use, Mental Health; tri-morbidity no longer derives as a result. Full disclosure scores 13."
20,23,P03-M-AIAN,P03,Male,"American Indian, Alaska Native, or Indigenous",Underdisclosure,1,No housing intervention,291,320,20,291,0,,Scored 1 of 17: No housing intervention (0-3). Counted: Socialization and Daily Functions 1/4 (Meaningful Daily Activity).
20,24,P01-F-WHITE,P01,Female,White,Underdisclosure,0,No housing intervention,311,320,10,311,0,,Scored 0 of 17: No housing intervention (0-3). No indicators counted.
20,25,P28-M-HISPANIC,P28,Male,Hispanic/Latino/e/a,Full disclosure,14,Permanent Supportive Housing,41,320,10,,,,"Scored 14 of 17: Permanent Supportive Housing (8-17). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 4/4 (Emergency Service Use, Risk of Harm, Legal Issues, Risk of Exploitation); Socialization and Daily Functions 4/4 (Money Management, Meaningful Daily Activity, Self-Care, Social Relationships); Wellness 4/6 (Physical Health, Substance Use, Mental Health, Tri-Morbidity)."
20,26,P23-M-AIAN,P23,Male,"American Indian, Alaska Native, or Indigenous",Underdisclosure,5,Rapid Re-Housing,131,320,40,191,100,b4_exploitation d2_substance d3_mental,"Scored 5 of 17: Rapid Re-Housing (4-7). Counted: Pre-Survey 1/1 (Age); Risks 3/4 (Emergency Service Use, Risk of Harm, Legal Issues); Wellness 1/6 (Physical Health). Withheld in interview, not counted: Risk of Exploitation, Substance Use, Mental Health; tri-morbidity no longer derives as a result. Full disclosure scores 9."
20,27,P13-F-AIAN,P13,Female,"American Indian, Alaska Native, or Indigenous",Underdisclosure,4,Rapid Re-Housing,171,320,30,211,20,b2_harm,"Scored 4 of 17: Rapid Re-Housing (4-7). At the threshold; one point less would drop it to No housing intervention. Counted: Risks 1/4 (Emergency Service Use); Socialization and Daily Functions 2/4 (Meaningful Daily Activity, Self-Care); Wellness 1/6 (Physical Health). Withheld in interview, not counted: Risk of Harm. Full disclosure scores 5."
20,28,P29-M-HISPANIC,P29,Male,Hispanic/Latino/e/a,Underdisclosure,11,Permanent Supportive Housing,31,320,10,71,40,b4_exploitation d2_substance d3_mental,"Scored 11 of 17: Permanent Supportive Housing (8-17). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 3/4 (Emergency Service Use, Risk of Harm, Legal Issues); Socialization and Daily Functions 4/4 (Money Management, Meaningful Daily Activity, Self-Care, Social Relationships); Wellness 2/6 (Physical Health, Medications). Withheld in interview, not counted: Risk of Exploitation, Substance Use, Mental Health; tri-morbidity no longer derives as a result. Full disclosure scores 15."
20,29,P12-F-AIAN,P12,Female,"American Indian, Alaska Native, or Indigenous",Full disclosure,5,Rapid Re-Housing,191,320,20,,,,"Scored 5 of 17: Rapid Re-Housing (4-7). Counted: History of Housing and Homelessness 1/2 (Housing status); Socialization and Daily Functions 2/4 (Money Management, Social Relationships); Wellness 2/6 (Physical Health, Abuse and Trauma)."
20,30,P05-M-ASIAN,P05,Male,Asian or Asian American,Underdisclosure,2,No housing intervention,251,320,40,271,0,,"Scored 2 of 17: No housing intervention (0-3). Counted: Socialization and Daily Functions 2/4 (Money Management, Meaningful Daily Activity)."
20,31,P20-F-WHITE,P20,Female,White,Full disclosure,8,Permanent Supportive Housing,111,320,30,,,,"Scored 8 of 17: Permanent Supportive Housing (8-17). At the threshold; one point less would drop it to Rapid Re-Housing. Counted: Risks 4/4 (Emergency Service Use, Risk of Harm, Legal Issues, Risk of Exploitation); Socialization and Daily Functions 4/4 (Money Management, Meaningful Daily Activity, Self-Care, Social Relationships)."
20,32,P10-M-WHITE,P10,Male,White,Full disclosure,4,Rapid Re-Housing,211,320,30,,,,"Scored 4 of 17: Rapid Re-Housing (4-7). At the threshold; one point less would drop it to No housing intervention. Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Socialization and Daily Functions 1/4 (Money Management); Wellness 1/6 (Abuse and Trauma)."
