session,position,clone_id,profile,gender,race,location,disclosure,score,band,rank,rank_of,tied,rank_among_full_disclosure,places_lost,withheld,reason
41,27,P28-F-ASIAN-ATL,P28,Female,Asian or Asian American,"Atlanta, Georgia",Underdisclosure,10,Permanent Supportive Housing,201,1600,50,401,200,b4_exploitation d2_substance d3_mental,"Scored 10 of 17: Permanent Supportive Housing (8-17). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 3/4 (Emergency Service Use, Risk of Harm, Legal Issues); Socialization and Daily Functions 4/4 (Money Management, Meaningful Daily Activity, Self-Care, Social Relationships); Wellness 1/6 (Physical Health). Withheld in interview, not counted: Risk of Exploitation, Substance Use, Mental Health; tri-morbidity no longer derives as a result. Full disclosure scores 14."
41,28,P31-F-BLACK-LA,P31,Female,"Black, African American, or African","Los Angeles, California",Full disclosure,16,Permanent Supportive Housing,51,1600,100,,,,"Scored 16 of 17: Permanent Supportive Housing (8-17). Counted: Pre-Survey 1/1 (Age); History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 4/4 (Emergency Service Use, Risk of Harm, Legal Issues, Risk of Exploitation); Socialization and Daily Functions 4/4 (Money Management, Meaningful Daily Activity, Self-Care, Social Relationships); Wellness 5/6 (Physical Health, Substance Use, Mental Health, Tri-Morbidity, Medications)."
41,29,P07-M-WHITE-ATL,P07,Male,White,"Atlanta, Georgia",Full disclosure,3,No housing intervention,1201,1600,150,,,,"Scored 3 of 17: No housing intervention (0-3). One point short of Rapid Re-Housing. Counted: Socialization and Daily Functions 1/4 (Self-Care); Wellness 2/6 (Physical Health, Medications)."
41,30,P13-F-AIAN-CIN,P13,Female,"American Indian, Alaska Native, or Indigenous","Cincinnati, Ohio",Full disclosure,5,Rapid Re-Housing,951,1600,100,,,,"Scored 5 of 17: Rapid Re-Housing (4-7). Counted: Risks 2/4 (Emergency Service Use, Risk of Harm); Socialization and Daily Functions 2/4 (Meaningful Daily Activity, Self-Care); Wellness 1/6 (Physical Health)."
41,31,P02-M-WHITE-LA,P02,Male,White,"Los Angeles, California",Underdisclosure,1,No housing intervention,1451,1600,100,1451,0,,Scored 1 of 17: No housing intervention (0-3). Counted: History of Housing and Homelessness 1/2 (Housing status).
41,32,P04-M-WHITE-CIN,P04,Male,White,"Cincinnati, Ohio",Underdisclosure,2,No housing intervention,1251,1600,200,1351,0,,"Scored 2 of 17: No housing intervention (0-3). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes)."
42,1,P09-M-WHITE-NYC,P09,Male,White,"New York City, New York",Underdisclosure,3,No housing intervention,1001,1600,250,1201,150,d5_medications,"Scored 3 of 17: No housing intervention (0-3). One point short of Rapid Re-Housing. Counted: Risks 1/4 (Emergency Service Use); Socialization and Daily Functions 2/4 (Money Management, Meaningful Daily Activity). Withheld in interview, not counted: Medications. Full disclosure scores 4."
42,2,P05-M-WHITE-CHI,P05,Male,White,"Chicago, Illinois",Underdisclosure,2,No housing intervention,1251,1600,200,1351,0,,"Scored 2 of 17: No housing intervention (0-3). Counted: Socialization and Daily Functions 2/4 (Money Management, Meaningful Daily Activity)."
42,3,P31-F-BLACK-LA,P31,Female,"Black, African American, or African","Los Angeles, California",Underdisclosure,12,Permanent Supportive Housing,51,1600,100,301,250,b4_exploitation d2_substance d3_mental,"Scored 12 of 17: Permanent Supportive Housing (8-17). Counted: Pre-Survey 1/1 (Age); History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 3/4 (Emergency Service Use, Risk of Harm, Legal Issues); Socialization and Daily Functions 4/4 (Money Management, Meaningful Daily Activity, Self-Care, Social Relationships); Wellness 2/6 (Physical Health, Medications). Withheld in interview, not counted: Risk of Exploitation, Substance Use, Mental Health; tri-morbidity no longer derives as a result. Full disclosure scores 16."
42,4,P24-F-ASIAN-CHI,P24,Female,Asian or Asian American,"Chicago, Illinois",Full disclosure,10,Permanent Supportive Housing,401,1600,50,,,,"Scored 10 of 17: Permanent Supportive Housing (8-17). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 2/4 (Emergency Service Use, Risk of Harm); Socialization and Daily Functions 3/4 (Money Management, Meaningful Daily Activity, Self-Care); Wellness 3/6 (Physical Health, Substance Use, Medications)."
42,5,P29-F-ASIAN-NYC,P29,Female,Asian or Asian American,"New York City, New York",Underdisclosure,11,Permanent Supportive Housing,151,1600,50,351,200,b4_exploitation d2_substance d3_mental,"Scored 11 of 17: Permanent Supportive Housing (8-17). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 3/4 (Emergency Service Use, Risk of Harm, Legal Issues); Socialization and Daily Functions 4/4 (Money Management, Meaningful Daily Activity, Self-Care, Social Relationships); Wellness 2/6 (Physical Health, Medications). Withheld in interview, not counted: Risk of Exploitation, Substance Use, Mental Health; tri-morbidity no longer derives as a result. Full disclosure scores 15."
42,6,P27-F-ASIAN-ATL,P27,Female,Asian or Asian American,"Atlanta, Georgia",Underdisclosure,9,Permanent Supportive Housing,251,1600,50,451,200,d2_substance d3_mental b3_legal,"Scored 9 of 17: Permanent Supportive Housing (8-17). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 2/4 (Emergency Service Use, Risk of Harm); Socialization and Daily Functions 4/4 (Money Management, Meaningful Daily Activity, Self-Care, Social Relationships); Wellness 1/6 (Physical Health). Withheld in interview, not counted: Legal Issues, Substance Use, Mental Health; tri-morbidity no longer derives as a result. Full disclosure scores 13."
42,7,P22-F-ASIAN-CIN,P22,Female,Asian or Asian American,"Cincinnati, Ohio",Full disclosure,9,Permanent Supportive Housing,451,1600,100,,,,"Scored 9 of 17: Permanent Supportive Housing (8-17). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 2/4 (Emergency Service Use, Risk of Harm); Socialization and Daily Functions 3/4 (Money Management, Meaningful Daily Activity, Self-Care); Wellness 2/6 (Physical Health, Substance Use)."
42,8,P28-F-ASIAN-NYC,P28,Female,Asian or Asian American,"New York City, New York",Full disclosure,14,Permanent Supportive Housing,201,1600,50,,,,"Scored 14 of 17: Permanent Supportive Housing (8-17). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 4/4 (Emergency Service Use, Risk of Harm, Legal Issues, Risk of Exploitation); Socialization and Daily Functions 4/4 (Money Management, Meaningful Daily Activity, Self-Care, Social Relationships); Wellness 4/6 (Physical Health, Substance Use, Mental Health, Tri-Morbidity)."
42,9,P20-F-ASIAN-LA,P20,Female,Asian or Asian American,"Los Angeles, California",Full disclosure,8,Permanent Supportive Housing,551,1600,150,,,,"Scored 8 of 17: Permanent Supportive Housing (8-17). At the threshold; one point less would drop it to Rapid Re-Housing. Counted: Risks 4/4 (Emergency Service Use, Risk of Harm, Legal Issues, Risk of Exploitation); Socialization and Daily Functions 4/4 (Money Management, Meaningful Daily Activity, Self-Care, Social Relationships)."
42,10,P32-F-BLACK-CIN,P32,Female,"Black, African American, or African","Cincinnati, Ohio",Full disclosure,17,Permanent Supportive Housing,1,1600,50,,,,"Scored 17 of 17: Permanent Supportive Housing (8-17). Counted: Pre-Survey 1/1 (Age); History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 4/4 (Emergency Service Use, Risk of Harm, Legal Issues, Risk of Exploitation); Socialization and Daily Functions 4/4 (Money Management, Meaningful Daily Activity, Self-Care, Social Relationships); Wellness 6/6 (Physical Health, Substance Use, Mental Health, Tri-Morbidity, Medications, Abuse and Trauma)."
42,11,P10-F-AIAN-LA,P10,Female,"American Indian, Alaska Native, or Indigenous","Los Angeles, California",Full disclosure,4,Rapid Re-Housing,1051,1600,150,,,,"Scored 4 of 17: Rapid Re-Housing (4-7). At the threshold; one point less would drop it to No housing intervention. Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Socialization and Daily Functions 1/4 (Money Management); Wellness 1/6 (Abuse and Trauma)."
42,12,P03-M-WHITE-CIN,P03,Male,White,"Cincinnati, Ohio",Underdisclosure,1,No housing intervention,1451,1600,100,1451,0,,Scored 1 of 17: No housing intervention (0-3). Counted: Socialization and Daily Functions 1/4 (Meaningful Daily Activity).
42,13,P11-F-AIAN-LA,P11,Female,"American Indian, Alaska Native, or Indigenous","Los Angeles, California",Underdisclosure,4,Rapid Re-Housing,851,1600,150,1051,0,,Scored 4 of 17: Rapid Re-Housing (4-7). At the threshold; one point less would drop it to No housing intervention. Counted: Pre-Survey 1/1 (Age); History of Housing and Homelessness 1/2 (Housing status); Socialization and Daily Functions 1/4 (Self-Care); Wellness 1/6 (Physical Health).
42,14,P02-M-WHITE-CIN,P02,Male,White,"Cincinnati, Ohio",Full disclosure,1,No housing intervention,1451,1600,100,,,,Scored 1 of 17: No housing intervention (0-3). Counted: History of Housing and Homelessness 1/2 (Housing status).
42,15,P18-F-AIAN-NYC,P18,Female,"American Indian, Alaska Native, or Indigenous","New York City, New York",Full disclosure,7,Rapid Re-Housing,701,1600,150,,,,"Scored 7 of 17: Rapid Re-Housing (4-7). One point short of Permanent Supportive Housing. Counted: History of Housing and Homelessness 1/2 (Housing status); Risks 3/4 (Emergency Service Use, Risk of Harm, Risk of Exploitation); Socialization and Daily Functions 1/4 (Social Relationships); Wellness 2/6 (Physical Health, Substance Use)."
42,16,P14-F-AIAN-CHI,P14,Female,"American Indian, Alaska Native, or Indigenous","Chicago, Illinois",Full disclosure,6,Rapid Re-Housing,851,1600,100,,,,"Scored 6 of 17: Rapid Re-Housing (4-7). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Socialization and Daily Functions 2/4 (Money Management, Meaningful Daily Activity); Wellness 2/6 (Physical Health, Medications)."
42,17,P04-M-WHITE-CHI,P04,Male,White,"Chicago, Illinois",Full disclosure,2,No housing intervention,1351,1600,100,,,,"Scored 2 of 17: No housing intervention (0-3). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes)."
42,18,P07-M-WHITE-ATL,P07,Male,White,"Atlanta, Georgia",Underdisclosure,2,No housing intervention,1251,1600,200,1351,150,d5_medications,"Scored 2 of 17: No housing intervention (0-3). Counted: Socialization and Daily Functions 1/4 (Self-Care); Wellness 1/6 (Physical Health). Withheld in interview, not counted: Medications. Full disclosure scores 3."
42,19,P23-F-ASIAN-CIN,P23,Female,Asian or Asian American,"Cincinnati, Ohio",Underdisclosure,5,Rapid Re-Housing,651,1600,200,951,500,b4_exploitation d2_substance d3_mental,"Scored 5 of 17: Rapid Re-Housing (4-7). Counted: Pre-Survey 1/1 (Age); Risks 3/4 (Emergency Service Use, Risk of Harm, Legal Issues); Wellness 1/6 (Physical Health). Withheld in interview, not counted: Risk of Exploitation, Substance Use, Mental Health; tri-morbidity no longer derives as a result. Full disclosure scores 9."
42,20,P08-M-WHITE-NYC,P08,Male,White,"New York City, New York",Full disclosure,3,No housing intervention,1201,1600,150,,,,"Scored 3 of 17: No housing intervention (0-3). One point short of Rapid Re-Housing. Counted: Pre-Survey 1/1 (Age); History of Housing and Homelessness 2/2 (Housing status, Duration and episodes)."
42,21,P12-F-AIAN-CIN,P12,Female,"American Indian, Alaska Native, or Indigenous","Cincinnati, Ohio",Full disclosure,5,Rapid Re-Housing,951,1600,100,,,,"Scored 5 of 17: Rapid Re-Housing (4-7). Counted: History of Housing and Homelessness 1/2 (Housing status); Socialization and Daily Functions 2/4 (Money Management, Social Relationships); Wellness 2/6 (Physical Health, Abuse and Trauma)."
42,22,P19-F-AIAN-NYC,P19,Female,"American Indian, Alaska Native, or Indigenous","New York City, New York",Underdisclosure,6,Rapid Re-Housing,601,1600,50,851,300,d2_substance b2_harm,"Scored 6 of 17: Rapid Re-Housing (4-7). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 1/4 (Emergency Service Use); Socialization and Daily Functions 2/4 (Money Management, Meaningful Daily Activity); Wellness 1/6 (Physical Health). Withheld in interview, not counted: Risk of Harm, Substance Use. Full disclosure scores 8."
42,23,P30-F-BLACK-LA,P30,Female,"Black, African American, or African","Los Angeles, California",Full disclosure,16,Permanent Supportive Housing,51,1600,100,,,,"Scored 16 of 17: Permanent Supportive Housing (8-17). Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 4/4 (Emergency Service Use, Risk of Harm, Legal Issues, Risk of Exploitation); Socialization and Daily Functions 4/4 (Money Management, Meaningful Daily Activity, Self-Care, Social Relationships); Wellness 6/6 (Physical Health, Substance Use, Mental Health, Tri-Morbidity, Medications, Abuse and Trauma)."
42,24,P17-F-AIAN-ATL,P17,Female,"American Indian, Alaska Native, or Indigenous","Atlanta, Georgia",Underdisclosure,5,Rapid Re-Housing,651,1600,200,951,250,d6_trauma c4_relationships,"Scored 5 of 17: Rapid Re-Housing (4-7). Counted: Pre-Survey 1/1 (Age); Socialization and Daily Functions 3/4 (Money Management, Meaningful Daily Activity, Self-Care); Wellness 1/6 (Physical Health). Withheld in interview, not counted: Social Relationships, Abuse and Trauma. Full disclosure scores 7."
42,25,P15-F-AIAN-CHI,P15,Female,"American Indian, Alaska Native, or Indigenous","Chicago, Illinois",Underdisclosure,3,No housing intervention,1001,1600,250,1201,350,d2_substance b3_legal b2_harm,"Scored 3 of 17: No housing intervention (0-3). One point short of Rapid Re-Housing. Counted: Risks 1/4 (Emergency Service Use); Socialization and Daily Functions 1/4 (Self-Care); Wellness 1/6 (Physical Health). Withheld in interview, not counted: Risk of Harm, Legal Issues, Substance Use. Full disclosure scores 6."
42,26,P16-F-AIAN-ATL,P16,Female,"American Indian, Alaska Native, or Indigenous","Atlanta, Georgia",Full disclosure,7,Rapid Re-Housing,701,1600,150,,,,"Scored 7 of 17: Rapid Re-Housing (4-7). One point short of Permanent Supportive Housing. Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 1/4 (Emergency Service Use); Socialization and Daily Functions 3/4 (Money Management, Meaningful Daily Activity, Self-Care); Wellness 1/6 (Physical Health)."
42,27,P25-F-ASIAN-CHI,P25,Female,Asian or Asian American,"Chicago, Illinois",Underdisclosure,8,Permanent Supportive Housing,301,1600,100,551,200,b4_exploitation d2_substance b3_legal,"Scored 8 of 17: Permanent Supportive Housing (8-17). At the threshold; one point less would drop it to Rapid Re-Housing. Counted: History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Risks 2/4 (Emergency Service Use, Risk of Harm); Socialization and Daily Functions 3/4 (Money Management, Meaningful Daily Activity, Self-Care); Wellness 1/6 (Physical Health). Withheld in interview, not counted: Legal Issues, Risk of Exploitation, Substance Use. Full disclosure scores 11."
42,28,P21-F-ASIAN-LA,P21,Female,Asian or Asian American,"Los Angeles, California",Underdisclosure,7,Rapid Re-Housing,401,1600,200,701,150,d5_medications,"Scored 7 of 17: Rapid Re-Housing (4-7). One point short of Permanent Supportive Housing. Counted: Pre-Survey 1/1 (Age); History of Housing and Homelessness 2/2 (Housing status, Duration and episodes); Socialization and Daily Functions 3/4 (Money Management, Meaningful Daily Activity, Self-Care); Wellness 1/6 (Physical Health). Withheld in interview, not counted: Medications. Full disclosure scores 8."
